age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
8,0,3,15,9,0,9,2,0,1,0,0,14,0,0
10,0,1,15,9,0,10,2,0,1,0,0,14,0,0
5,0,3,15,9,2,7,3,0,1,0,0,12,0,0
14,1,4,11,8,0,10,2,0,1,0,0,22,0,0
16,1,3,11,8,0,3,2,0,1,0,0,19,0,0
10,3,1,15,9,0,8,2,4,1,0,0,6,0,0
6,0,3,6,4,1,6,3,0,1,0,0,22,0,0
9,0,0,8,10,0,1,2,0,1,0,0,12,0,0
14,0,2,11,8,1,1,3,0,1,0,11,12,0,0
4,3,5,7,11,2,10,3,4,1,0,0,12,0,0
1,0,1,15,9,2,1,3,0,1,0,0,22,0,0
16,2,1,15,9,0,3,2,0,1,2,0,11,0,1
3,0,6,11,8,2,2,4,0,1,0,0,9,0,0
8,0,5,9,12,0,8,2,0,1,0,0,12,0,1
21,8,1,11,8,0,14,2,0,1,0,0,2,0,0
10,0,0,11,8,0,3,2,0,1,0,0,15,0,0
13,1,3,15,9,0,9,2,0,1,0,0,15,0,0
11,4,4,9,12,1,12,3,4,1,0,0,15,0,1
7,0,15,11,8,3,1,4,4,1,0,0,12,0,0
6,1,2,9,12,0,4,2,0,1,0,0,12,0,1
7,0,3,8,10,0,1,2,0,1,0,0,12,0,0
4,0,6,11,8,2,7,5,4,1,0,0,12,0,0
6,0,4,11,8,0,2,2,4,1,0,0,11,28,0
7,5,2,12,13,0,4,2,0,1,0,0,12,41,0
10,5,1,9,12,0,5,2,2,1,0,0,11,0,1
7,0,3,15,9,0,7,2,0,1,0,0,13,0,0
3,0,2,8,10,2,0,1,0,1,0,0,12,0,0
10,0,1,15,9,0,8,2,0,1,0,0,14,0,0
10,0,5,15,9,0,1,2,0,1,0,0,17,0,1
4,4,7,9,12,2,5,3,0,1,0,0,12,0,0
6,0,2,11,8,0,10,2,0,1,0,0,19,0,0
8,0,5,11,8,0,1,2,4,1,0,0,12,0,0
15,0,3,15,9,0,10,2,0,1,0,0,12,0,1
12,4,3,14,14,0,5,2,0,1,0,0,12,0,1
3,8,0,9,12,0,14,2,0,1,0,0,19,0,0
5,0,3,7,11,0,4,2,0,1,0,11,15,0,1
15,0,4,11,8,1,10,3,0,1,0,0,12,0,0
11,1,5,12,13,2,4,3,4,1,0,0,7,0,0
6,1,0,9,12,0,9,2,0,1,0,0,23,0,0
3,0,4,11,8,2,2,1,0,1,0,0,12,0,0
10,0,3,15,9,0,7,2,0,1,0,0,15,0,1
15,0,2,8,10,0,4,2,0,1,0,0,12,0,0
9,0,0,15,9,1,4,3,0,1,1,0,12,0,0
11,0,4,15,9,0,5,2,0,1,0,0,12,0,1
8,0,0,15,9,0,4,2,0,1,0,0,12,0,1
4,5,4,11,8,0,1,2,0,1,0,0,12,0,1
13,0,3,11,8,0,7,2,0,1,0,0,12,0,1
4,0,1,3,1,2,2,3,0,1,0,0,6,36,0
10,0,4,7,11,0,3,2,0,1,0,0,12,0,0
5,1,2,9,12,0,3,2,0,1,0,0,15,0,0
27,1,5,15,9,0,9,2,0,1,0,0,12,0,0
10,4,3,15,9,0,4,2,0,1,0,9,12,0,1
17,4,1,11,8,0,10,2,0,1,0,0,12,0,0
18,0,2,11,8,0,1,2,0,1,0,0,9,0,0
7,0,5,12,13,0,3,2,0,1,4,0,14,0,1
6,0,7,11,8,2,1,1,0,1,0,0,12,0,0
1,0,1,15,9,2,8,3,0,1,0,0,12,0,0
7,0,0,15,9,0,1,2,0,1,0,0,12,0,0
15,3,3,9,12,0,4,2,0,1,2,0,12,0,1
8,0,3,0,5,2,5,3,0,1,0,16,28,0,1
12,3,3,11,8,0,4,2,0,1,0,0,12,0,1
19,4,5,11,8,1,12,3,4,1,0,0,6,0,0
3,0,6,15,9,0,10,2,0,1,0,0,12,41,0
4,0,1,5,3,0,1,2,0,1,0,0,12,0,0
16,0,3,11,8,1,8,3,4,1,0,0,12,0,0
17,0,4,8,10,0,4,2,0,1,0,0,15,0,1
6,0,3,11,8,1,4,3,0,1,0,0,15,0,0
4,0,0,15,9,2,3,3,0,1,0,0,9,0,0
15,0,0,11,8,1,1,3,0,1,0,0,13,0,0
22,1,3,12,13,0,1,2,0,1,0,0,2,0,0
11,8,5,4,2,0,14,2,0,1,0,0,12,20,0
9,5,0,12,13,2,5,3,0,1,0,0,22,0,0
19,0,5,0,5,0,10,2,0,1,0,0,4,0,0
10,0,7,15,9,0,1,2,1,1,0,0,12,19,0
15,1,1,11,8,0,7,2,0,1,0,0,22,0,0
27,1,5,1,6,0,9,2,0,1,2,0,12,0,1
7,0,1,9,12,2,5,1,2,1,8,0,12,0,1
10,5,0,12,13,0,4,2,0,1,0,0,12,0,0
4,0,1,5,3,2,8,1,0,1,0,0,12,21,0
9,0,4,15,9,2,10,3,4,1,0,0,12,0,0
13,0,2,11,8,0,1,2,0,1,0,0,12,0,0
11,0,4,11,8,0,3,2,0,1,0,0,14,0,0
6,0,4,1,6,0,1,2,0,1,0,0,12,20,0
8,0,2,15,9,0,3,2,0,1,0,0,19,0,0
19,8,9,15,9,0,14,2,0,1,0,10,2,0,1
11,0,3,11,8,0,10,2,0,1,0,0,27,0,1
15,0,0,11,8,0,2,2,0,1,0,0,19,0,0
6,2,2,9,12,1,9,3,0,1,0,0,19,0,0
11,0,4,11,8,2,9,3,3,1,0,0,12,3,0
0,8,3,0,5,2,14,1,4,1,0,0,1,2,0
3,0,4,11,8,2,3,5,4,1,0,0,7,0,0
10,0,7,15,9,0,1,2,4,1,0,0,11,0,1
15,5,4,11,8,0,1,2,0,1,0,0,12,0,0
9,0,4,14,14,0,5,2,0,1,0,0,19,0,1
7,0,1,11,8,0,4,2,0,1,0,0,12,0,0
7,0,3,15,9,0,1,2,1,1,0,0,12,41,0
0,0,0,1,6,2,2,1,0,1,0,0,9,0,0
15,0,6,4,2,0,7,2,0,1,0,0,12,0,0
11,0,7,5,3,0,1,2,4,1,0,0,19,0,1
6,0,4,15,9,0,3,2,0,1,0,0,13,0,0
0,8,1,0,5,2,14,1,0,1,0,0,9,0,0
8,0,6,15,9,0,10,2,0,1,1,0,12,0,1
12,1,1,11,8,0,9,2,0,1,0,0,15,0,0
7,0,1,0,5,2,7,3,0,1,0,0,20,0,0
3,0,5,15,9,2,4,1,0,1,0,0,6,0,0
3,0,3,15,9,0,10,2,0,1,0,0,19,0,0
16,2,4,15,9,0,4,2,0,1,2,0,15,0,1
10,2,8,15,9,0,4,2,0,1,0,0,19,0,0
11,0,2,6,4,0,1,2,0,1,1,0,15,0,1
12,0,2,9,12,0,4,2,0,1,2,0,20,0,1
3,0,4,11,8,2,1,1,0,1,0,0,12,0,0
16,2,2,4,2,0,9,2,0,1,0,0,12,16,0
3,0,8,8,10,2,1,1,0,1,0,0,12,0,0
7,0,1,7,11,0,4,2,0,1,0,0,15,0,1
12,5,4,15,9,0,5,2,0,1,0,0,12,0,0
3,0,5,8,10,2,0,3,0,1,4,0,12,0,1
9,0,2,9,12,0,4,2,0,1,2,0,12,0,1
4,0,0,11,8,0,9,2,0,1,0,0,12,0,0
7,0,3,11,8,2,10,3,0,1,0,10,12,0,0
18,0,9,14,14,5,1,3,0,1,0,0,15,30,1
14,0,2,9,12,0,5,2,1,1,0,0,12,11,1
7,2,2,11,8,2,10,3,0,1,0,0,19,0,0
10,0,5,11,8,1,7,3,0,1,0,0,14,0,0
7,0,2,8,10,1,3,3,0,1,0,0,14,0,1
15,0,3,15,9,0,2,2,3,1,0,0,12,20,0
7,0,3,15,9,0,4,2,1,1,0,0,17,0,0
15,0,1,12,13,0,5,2,0,1,2,0,26,0,1
13,0,0,15,9,0,4,2,0,1,0,0,14,0,1
6,0,2,11,8,0,4,2,0,1,0,0,12,0,0
2,0,4,11,8,2,7,3,0,1,0,0,12,0,0
7,5,4,8,10,1,12,5,4,1,0,0,12,0,0
13,1,0,15,9,0,3,2,0,1,0,0,14,0,0
7,0,3,11,8,2,8,1,0,1,0,0,20,0,0
11,0,4,12,13,1,3,3,0,1,8,0,19,0,1
17,0,2,11,8,0,1,2,0,1,0,0,12,0,0
13,0,3,11,8,0,10,2,0,1,2,0,19,0,1
10,0,2,11,8,0,1,2,0,1,0,0,12,0,1
9,0,0,15,9,0,3,2,0,1,0,0,15,0,1
6,0,4,11,8,2,2,1,0,1,0,0,12,0,0
7,4,6,11,8,0,4,2,0,1,0,0,12,0,0
16,4,4,12,13,0,5,2,0,1,0,0,12,41,1
19,8,7,4,2,5,14,3,0,1,0,0,9,0,0
10,3,4,7,11,2,8,3,0,1,0,0,12,29,0
6,0,4,11,8,2,7,3,4,1,0,12,12,0,0
2,0,4,11,8,0,0,2,0,1,0,0,12,0,0
2,0,8,1,6,2,6,1,0,1,0,0,9,0,0
6,0,3,11,8,2,7,3,0,1,0,0,12,0,0
9,0,0,9,12,0,5,2,0,1,0,0,14,0,1
4,0,0,9,12,0,1,2,0,1,0,12,15,0,1
27,0,0,11,8,2,2,3,4,1,0,14,12,0,0
10,0,1,15,9,2,6,3,0,1,0,0,12,0,0
11,0,3,9,12,0,8,2,0,1,2,0,12,0,1
6,0,1,9,12,0,8,2,0,1,0,12,14,0,1
3,0,2,7,11,2,6,1,0,1,0,0,9,0,0
7,5,3,11,8,0,1,2,0,1,0,10,12,0,0
13,3,0,11,8,0,0,2,0,1,0,0,12,0,0
5,1,3,9,12,0,5,2,0,1,0,0,12,0,1
7,5,4,11,8,1,1,1,0,1,0,0,12,0,0
11,0,3,12,13,0,5,2,0,1,4,0,14,0,1
6,0,3,11,8,0,1,2,0,1,0,0,17,0,0
10,0,4,9,12,0,5,2,0,1,4,0,12,0,1
9,0,5,9,12,0,5,2,0,1,0,0,14,0,1
12,2,4,11,8,2,1,3,0,1,0,0,14,0,0
7,0,4,13,0,1,2,3,3,1,0,0,22,20,0
21,1,3,11,8,0,4,2,0,1,0,0,12,0,0
6,0,2,14,14,0,5,2,0,1,0,0,12,0,1
17,0,2,9,12,4,4,3,0,1,3,0,15,0,1
8,0,0,6,4,0,8,2,0,1,0,0,12,0,0
7,0,0,12,13,0,4,2,0,1,0,0,15,0,1
10,4,5,9,12,2,5,1,0,1,0,0,19,0,0
8,0,2,15,9,0,10,2,0,1,2,0,13,0,1
9,2,0,11,8,0,4,2,0,1,0,0,12,0,0
10,3,2,9,12,0,8,2,0,1,0,0,13,0,1
12,0,4,11,8,0,1,2,4,1,0,0,12,0,0
8,0,0,11,8,0,8,2,0,1,0,0,12,0,1
11,0,3,11,8,0,0,2,0,1,0,0,12,0,0
3,5,3,11,8,2,4,3,0,1,0,0,12,0,0
10,0,4,15,9,0,7,2,0,1,0,0,12,0,0
13,0,1,15,9,0,4,2,0,1,0,11,12,0,0
13,0,2,11,8,0,7,2,0,1,0,0,12,0,0
17,1,4,11,8,0,1,2,0,1,0,11,12,0,0
8,2,2,11,8,0,4,2,0,1,0,12,12,0,1
9,0,5,12,13,1,5,3,0,1,1,0,12,0,0
6,0,7,15,9,0,4,2,0,1,0,0,15,0,0
0,8,2,6,4,2,14,1,0,1,0,0,1,0,0
10,0,16,12,13,3,4,3,0,1,0,16,12,0,1
6,0,4,15,9,3,7,3,0,1,0,0,12,0,0
7,3,3,15,9,0,8,2,0,1,0,0,12,15,1
13,8,3,11,8,0,14,2,0,1,0,0,12,0,0
18,8,4,9,12,0,14,2,0,1,0,0,12,0,0
10,0,1,9,12,0,5,2,0,1,0,0,17,0,1
3,0,3,11,8,2,3,1,0,1,0,0,12,0,0
2,0,8,15,9,2,2,1,0,1,0,0,13,8,0
11,0,5,11,8,0,10,2,0,1,0,0,12,0,0
11,0,3,15,9,3,3,3,0,1,0,0,17,0,0
7,0,2,2,7,2,10,3,1,1,0,0,14,41,0
4,0,6,15,9,0,5,2,0,1,0,13,15,0,0
16,0,4,12,13,0,10,2,0,1,0,0,2,0,0
7,0,7,15,9,0,0,2,0,1,0,0,17,17,0
10,0,5,11,8,0,8,2,4,1,0,0,12,0,1
2,0,1,11,8,2,6,5,0,1,0,0,14,0,0
7,0,6,11,8,0,3,2,0,1,0,0,12,0,1
6,0,3,15,9,2,7,3,0,1,0,0,12,0,0
2,0,0,9,12,2,3,3,0,1,0,0,12,0,0
10,0,2,15,9,1,8,3,4,1,0,0,12,0,0
4,0,1,15,9,2,6,1,1,1,0,0,12,0,0
7,0,6,4,2,3,9,3,0,1,0,0,10,31,0
7,1,8,14,14,0,5,2,0,1,0,0,19,0,1
5,0,4,9,12,0,3,2,0,1,0,12,14,0,1
0,0,1,0,5,2,11,4,0,1,0,0,9,0,0
4,1,4,9,12,0,4,2,0,1,0,0,19,0,1
3,0,6,11,8,5,10,1,0,1,0,0,12,38,0
16,0,3,9,12,0,5,2,0,1,2,0,12,0,1
3,0,5,9,12,2,8,3,0,1,0,0,10,0,0
11,0,5,0,5,0,1,2,0,1,0,0,10,0,0
5,0,8,15,9,0,8,2,0,1,0,0,12,0,0
6,0,1,8,10,1,1,3,0,1,0,0,12,0,0
3,0,5,11,8,0,3,2,0,1,0,0,15,0,1
5,0,2,9,12,0,4,2,0,1,31,0,15,0,1
6,0,3,9,12,0,8,2,0,1,0,0,19,13,1
4,4,7,7,11,0,12,2,0,1,0,0,12,0,1
3,0,4,8,10,2,3,3,0,1,0,0,20,4,1
13,0,7,15,9,0,5,2,0,1,0,0,12,0,0
12,0,5,9,12,2,2,3,0,1,0,0,15,20,1
18,0,2,11,8,0,5,2,0,1,0,0,9,0,0
3,5,4,15,9,0,12,2,0,1,0,0,12,0,0
18,4,0,11,8,0,1,2,0,1,0,0,12,0,0
7,0,0,15,9,2,10,3,0,1,0,0,12,0,0
12,0,2,11,8,0,1,2,0,1,0,0,12,0,1
2,0,3,11,8,0,1,2,0,1,0,0,12,0,0
6,0,4,14,14,2,5,3,0,1,0,0,19,0,0
19,5,3,15,9,0,10,2,0,1,0,0,4,0,0
16,0,0,9,12,0,1,2,0,1,0,0,0,0,0
0,0,4,2,7,2,2,1,4,1,0,0,5,0,0
16,0,4,4,2,0,1,2,0,1,0,0,12,36,0
9,0,4,15,9,0,2,2,0,1,0,0,10,0,0
17,0,3,12,13,0,6,2,0,1,0,0,14,0,0
16,0,2,11,8,0,8,2,0,1,0,0,14,0,1
7,0,2,9,12,0,4,2,0,1,0,0,15,0,1
13,1,0,11,8,0,9,2,0,1,0,12,19,0,1
19,5,3,15,9,0,9,2,0,1,0,0,2,0,0
3,0,6,11,8,0,6,2,0,1,0,0,12,0,0
7,0,3,15,9,0,8,2,4,1,0,9,22,0,1
14,5,2,10,15,0,4,2,0,1,0,12,15,0,1
7,0,4,8,10,2,0,3,0,1,0,0,12,0,0
3,0,2,9,12,2,8,3,0,1,0,0,9,0,0
4,3,3,8,10,0,13,2,0,1,0,0,12,41,1
7,1,4,3,1,0,4,2,0,1,1,0,20,20,0
6,4,0,7,11,0,12,2,0,1,0,0,17,2,1
8,0,1,7,11,1,4,5,0,1,0,0,12,0,0
13,0,2,0,5,2,9,1,0,1,0,0,12,0,0
3,0,4,15,9,0,6,2,0,1,0,0,12,0,0
1,0,9,15,9,2,2,1,0,1,0,0,9,0,0
17,8,1,1,6,0,14,2,0,1,0,0,12,0,0
2,0,2,15,9,0,6,2,0,1,0,0,10,0,0
5,4,3,9,12,0,7,2,0,1,1,0,12,41,0
13,2,1,11,8,5,4,3,0,1,0,0,31,0,1
7,0,7,11,8,0,1,2,4,1,0,0,12,0,0
1,0,1,2,7,0,1,2,0,1,0,0,12,0,0
7,0,1,11,8,1,1,3,0,1,0,0,12,0,0
7,1,1,7,11,2,10,3,0,1,0,0,15,0,0
7,0,3,9,12,0,3,2,0,1,0,0,15,0,1
10,0,9,11,8,0,1,2,0,1,0,0,12,0,0
16,1,2,7,11,0,4,2,1,1,0,0,12,8,0
1,0,4,15,9,2,8,1,0,1,0,0,12,0,0
9,0,3,0,5,2,7,3,0,1,0,0,12,0,0
12,5,5,9,12,0,4,2,0,1,0,0,12,0,1
10,0,4,11,8,0,1,2,0,1,0,0,13,0,0
4,0,4,7,11,2,1,3,0,1,0,0,10,0,0
15,1,2,11,8,0,3,2,0,1,0,0,15,0,0
10,0,7,11,8,0,1,2,0,1,0,0,14,0,0
15,4,6,11,8,1,1,3,0,1,0,0,12,0,0
2,0,2,2,7,0,10,2,0,1,0,0,12,0,0
2,0,2,11,8,2,7,1,0,1,0,0,12,0,0
12,0,3,11,8,0,10,2,0,1,0,0,12,0,1
12,0,2,12,13,0,5,2,0,1,0,0,12,0,1
9,0,7,8,10,2,10,3,0,1,0,0,10,0,0
2,8,4,15,9,1,14,1,0,1,0,10,7,0,0
13,0,3,12,13,0,4,2,0,1,0,0,11,0,0
12,0,3,11,8,0,6,2,0,1,0,0,12,0,0
6,0,2,8,10,1,8,3,0,1,0,0,12,0,0
16,2,2,0,5,0,4,2,0,1,0,12,13,0,1
18,1,3,10,15,0,4,2,0,1,0,0,7,0,1
0,2,7,2,7,2,9,1,0,1,0,0,2,0,0
5,0,7,11,8,2,6,4,0,1,0,0,12,0,0
13,2,2,11,8,0,4,2,0,1,0,0,12,0,1
6,0,2,15,9,1,1,3,0,1,0,0,19,0,0
3,0,6,15,9,2,1,5,1,1,0,0,11,27,0
21,0,7,5,3,0,6,2,0,1,0,0,7,0,0
15,1,3,15,9,4,4,4,0,1,0,0,7,0,0
3,0,5,1,6,0,10,2,0,1,0,0,12,0,0
8,1,7,9,12,0,4,2,0,1,0,0,15,0,0
2,0,2,15,9,0,8,2,0,1,0,0,3,0,0
4,0,2,11,8,0,0,2,0,1,0,0,12,0,0
6,0,5,5,3,3,6,3,4,1,0,0,10,28,0
4,0,3,9,12,2,4,3,0,1,0,10,15,0,0
9,5,3,12,13,0,5,2,0,1,0,0,12,0,0
12,5,5,15,9,0,12,2,0,1,0,0,12,0,0
11,0,3,10,15,0,5,2,0,1,0,0,12,13,1
12,4,3,15,9,0,6,2,0,1,2,0,12,0,1
8,0,3,11,8,2,1,1,0,1,0,0,12,0,0
9,0,0,9,12,0,8,2,0,1,0,0,12,0,1
8,0,3,7,11,0,1,2,0,1,1,0,12,0,1
2,0,4,11,8,1,6,1,0,1,0,0,13,0,0
12,2,2,12,13,0,3,2,0,1,0,0,12,0,1
7,0,1,8,10,1,4,3,0,1,0,0,14,0,0
11,1,4,15,9,0,4,2,0,1,0,0,18,0,1
2,0,4,11,8,2,8,1,0,1,0,0,6,0,0
5,0,1,7,11,0,3,2,0,1,0,0,19,0,0
2,0,6,9,12,2,5,3,0,1,0,0,12,0,0
10,3,1,9,12,0,4,2,1,1,0,0,12,0,1
1,8,2,15,9,2,14,1,0,1,0,0,12,0,0
11,0,3,8,10,3,5,3,0,1,0,0,12,0,0
12,5,7,11,8,0,5,2,0,1,0,0,15,0,1
25,0,1,9,12,0,4,2,0,1,0,0,0,17,0
14,0,3,15,9,0,2,2,0,1,0,0,15,0,1
10,3,3,9,12,0,6,2,0,1,0,0,16,0,0
1,0,7,6,4,2,6,1,0,1,0,0,8,0,0
12,0,3,12,13,0,4,2,1,1,2,0,12,15,1
3,0,4,9,12,2,2,1,0,1,0,0,12,0,0
6,0,7,12,13,0,4,2,0,1,0,0,12,0,1
8,2,4,14,14,0,5,2,0,1,0,0,12,0,1
4,4,2,11,8,2,5,1,0,1,0,0,12,0,0
8,0,4,11,8,0,7,2,0,1,0,0,12,12,1
11,1,2,7,11,0,4,2,0,1,0,0,7,0,0
18,4,0,6,4,2,8,4,0,1,0,0,12,0,0
19,0,3,11,8,0,1,2,0,1,0,0,2,0,0
7,0,1,9,12,3,2,3,0,1,0,0,22,2,0
8,0,3,9,12,1,3,3,0,1,0,0,12,0,0
7,0,4,9,12,2,5,3,0,1,2,0,12,41,1
13,1,1,15,9,0,3,2,0,1,0,0,15,0,0
1,8,2,1,6,2,14,1,0,1,0,0,7,0,0
15,4,4,11,8,0,12,2,0,1,1,0,12,0,0
15,4,7,12,13,4,5,5,0,1,0,0,10,0,1
5,0,3,11,8,2,9,3,0,1,0,0,19,0,0
19,0,2,10,15,0,5,2,0,1,0,0,17,0,1
9,1,2,9,12,0,3,2,0,1,0,0,15,0,1
9,0,7,15,9,0,10,2,0,1,0,0,12,0,1
7,0,6,12,13,0,7,2,0,1,0,0,15,0,0
3,0,4,15,9,0,6,2,0,1,0,0,12,0,1
2,0,6,15,9,2,12,3,0,1,0,0,12,0,0
13,0,0,15,9,0,1,2,0,1,0,0,12,0,0
7,5,0,10,15,0,5,2,1,1,0,0,12,11,0
7,4,2,15,9,0,10,2,0,1,0,0,12,0,0
6,0,0,11,8,0,4,2,0,1,2,0,15,0,1
10,2,2,8,10,0,3,2,0,1,0,0,14,0,1
20,8,2,9,12,0,14,2,0,1,1,0,4,0,0
5,4,0,9,12,0,5,2,0,1,0,0,25,0,0
12,0,2,11,8,1,8,3,0,1,0,0,12,0,0
10,0,0,11,8,2,10,5,0,1,0,0,22,0,0
7,0,3,9,12,0,3,2,0,1,0,0,16,0,1
1,0,3,0,5,0,9,2,0,1,0,0,9,0,0
16,1,2,0,5,0,9,2,0,1,0,0,12,0,0
4,0,3,11,8,2,10,3,0,1,0,0,12,0,0
19,1,1,7,11,0,4,2,0,1,0,0,15,0,0
15,0,0,11,8,0,1,2,4,1,0,0,16,0,1
4,3,6,15,9,0,0,2,0,1,0,0,12,0,1
11,1,1,9,12,2,3,3,0,1,0,0,10,0,0
8,0,2,15,9,0,3,2,0,1,0,0,15,0,1
5,0,2,11,8,0,10,2,0,1,0,0,12,0,0
5,0,4,11,8,3,6,1,4,1,0,0,12,0,0
7,0,2,9,12,2,3,3,1,1,0,0,15,41,1
10,0,0,8,10,0,3,2,0,1,0,12,15,0,1
0,8,0,11,8,2,14,3,0,1,0,0,12,0,0
18,8,3,5,3,0,14,2,0,1,0,0,7,0,0
3,0,4,15,9,2,7,1,0,1,0,0,12,0,0
11,0,2,9,12,0,4,2,0,1,0,0,12,0,1
10,0,6,7,11,2,9,3,0,1,0,0,12,0,0
5,0,4,11,8,0,3,2,0,1,0,0,12,0,0
15,0,2,4,2,0,1,2,0,1,0,0,12,0,0
2,0,1,7,11,0,4,2,1,1,0,0,1,0,0
9,1,5,15,9,0,3,2,0,1,0,0,12,0,0
13,5,4,10,15,0,5,2,0,1,0,0,12,0,1
1,0,5,15,9,2,8,1,0,1,0,0,7,0,0
7,0,2,9,12,0,5,2,0,1,0,0,12,0,1
10,0,7,15,9,0,3,2,0,1,0,0,14,0,1
4,1,1,15,9,0,1,2,0,1,0,0,19,0,0
18,1,3,14,14,0,5,2,0,1,0,0,6,0,0
16,1,5,15,9,0,4,2,0,1,0,0,10,29,0
12,0,3,15,9,1,2,3,0,1,0,0,12,0,0
15,0,0,12,13,0,4,2,0,1,0,0,12,0,0
9,0,4,15,9,1,0,3,0,1,0,0,9,31,1
10,3,8,9,12,0,12,2,0,1,2,0,15,0,1
13,0,1,0,5,0,1,2,0,1,0,0,12,0,1
9,0,2,4,2,0,2,2,3,1,1,0,12,20,0
5,0,0,11,8,0,3,2,0,1,0,0,17,0,0
12,1,4,10,15,1,3,3,0,1,0,0,20,0,0
0,0,3,1,6,2,3,1,0,1,0,0,7,0,0
5,1,1,8,10,0,9,2,0,1,0,0,19,0,0
3,0,1,7,11,2,3,3,0,1,0,0,12,0,0
4,4,3,11,8,2,12,3,4,1,0,0,12,0,0
14,0,4,12,13,0,0,2,0,1,0,12,6,0,1
16,0,1,14,14,0,5,2,0,1,1,0,4,0,0
9,5,1,8,10,0,1,2,0,1,0,0,12,0,0
23,2,3,9,12,0,4,2,0,1,0,15,12,0,1
4,0,4,11,8,0,7,2,0,1,0,0,12,0,0
8,4,4,9,12,0,1,2,0,1,0,11,12,0,0
1,0,8,15,9,2,3,1,0,1,0,0,7,0,0
3,0,6,14,14,0,5,2,0,1,0,12,12,0,1
3,0,0,11,8,2,2,5,0,1,0,0,12,0,0
7,3,2,15,9,0,0,2,0,1,0,0,12,5,0
19,0,2,0,5,2,1,4,0,1,0,0,12,0,0
11,0,4,15,9,2,4,3,0,1,2,0,15,0,1
9,1,0,8,10,0,9,2,0,1,0,0,14,0,0
4,4,4,9,12,0,12,2,0,1,0,0,14,0,1
16,0,2,4,2,0,1,2,0,1,0,0,12,20,0
4,4,2,8,10,1,12,5,0,1,0,0,17,0,0
16,0,10,5,3,0,9,2,0,1,0,0,17,0,0
13,5,0,15,9,0,2,2,0,1,0,0,12,0,0
10,0,2,15,9,0,6,2,0,1,0,0,12,0,0
5,0,1,11,8,0,7,2,0,1,0,0,12,0,0
14,0,3,11,8,0,6,2,0,1,0,12,12,0,1
19,5,3,11,8,0,4,2,0,1,1,0,10,0,0
14,0,0,11,8,1,12,3,0,1,0,0,12,0,0
10,2,1,15,9,0,1,2,0,1,0,0,12,0,1
13,0,1,11,8,0,7,2,0,1,0,0,6,0,1
1,0,2,15,9,2,10,1,0,1,0,0,10,0,0
15,0,2,5,3,1,1,5,0,1,0,9,12,23,0
7,2,2,15,9,1,3,5,1,1,0,0,17,0,0
7,4,1,11,8,0,4,2,0,1,0,0,12,0,0
1,0,7,11,8,2,1,3,0,1,0,0,10,0,0
16,3,12,11,8,0,10,2,4,1,0,0,12,0,0
10,4,3,12,13,2,5,3,0,1,0,0,15,0,1
3,0,3,11,8,0,8,4,0,1,0,0,12,0,0
12,1,4,9,12,1,9,3,0,1,0,0,20,0,0
22,8,0,6,4,4,14,3,0,1,0,0,7,0,0
16,0,3,15,9,3,8,4,0,1,1,0,12,0,0
15,0,3,15,9,0,1,2,0,1,0,0,15,0,1
11,0,2,11,8,0,1,2,0,1,0,0,12,0,0
4,0,2,9,12,2,4,1,0,1,0,0,12,0,0
9,2,4,9,12,2,5,3,0,1,0,0,12,0,0
5,0,4,3,1,0,7,2,0,1,0,13,12,20,0
15,1,6,11,8,0,1,2,0,1,0,0,12,0,0
0,0,3,1,6,2,6,1,0,1,0,0,4,0,0
13,1,3,11,8,0,9,2,0,1,0,0,31,0,1
16,0,3,0,5,0,1,2,0,1,0,0,12,0,1
10,2,2,9,12,0,4,2,0,1,0,0,12,0,1
4,1,4,15,9,1,7,3,0,1,0,0,15,0,0
19,1,4,11,8,0,9,2,0,1,0,0,14,0,0
13,0,1,15,9,1,3,3,0,1,0,0,15,0,0
3,0,2,15,9,2,4,1,0,1,0,0,7,0,0
12,0,7,11,8,1,7,3,4,1,0,0,12,0,0
6,0,2,15,9,0,7,2,0,1,0,0,12,0,0
9,1,2,7,11,0,1,2,0,1,0,12,12,0,1
6,0,3,2,7,0,10,2,0,1,0,0,12,0,0
13,0,8,12,13,0,4,2,0,1,4,0,17,0,1
12,0,4,11,8,0,1,2,0,1,0,0,12,0,1
7,0,5,9,12,0,1,2,0,1,0,0,14,0,0
19,8,0,9,12,0,14,2,0,1,0,0,7,0,0
2,8,5,11,8,2,14,1,0,1,0,0,12,0,0
18,8,0,6,4,0,14,2,0,1,0,0,15,0,0
15,4,5,9,12,0,12,2,0,1,0,0,12,0,1
11,0,3,7,11,0,8,2,1,1,0,0,12,7,0
5,1,3,14,14,2,5,1,0,1,0,0,12,0,0
7,0,4,9,12,2,2,3,0,1,0,0,11,0,0
10,0,5,11,8,1,1,5,0,1,0,0,12,0,0
